hs6_code,hs4_code,hs6_title,category,product_description
040711,0407,"Birds' eggs, in shell; fresh, fertilised eggs for incubation, of fowls of the species Gallus domesticus (domestic hens)",Eggs,"Fertilized broiler breeder eggs for incubation, in shell"
040711,0407,"Birds' eggs, in shell; fresh, fertilised eggs for incubation, of fowls of the species Gallus domesticus (domestic hens)",Eggs,"Fertilized chicken eggs for incubation, in shell"
040711,0407,"Birds' eggs, in shell; fresh, fertilised eggs for incubation, of fowls of the species Gallus domesticus (domestic hens)",Eggs,"Fertilized layer breeder eggs for incubation, in shell"
040719,0407,"Birds' eggs, in shell; fresh, fertilised eggs for incubation, other than fowls of the species Gallus domesticus (domestic hens)",Eggs,"Fertilized goose eggs for incubation, in shell"
040719,0407,"Birds' eggs, in shell; fresh, fertilised eggs for incubation, other than fowls of the species Gallus domesticus (domestic hens)",Eggs,"Fertilized duck eggs for incubation, in shell"
040719,0407,"Birds' eggs, in shell; fresh, fertilised eggs for incubation, other than fowls of the species Gallus domesticus (domestic hens)",Eggs,"Fertilized quail eggs for incubation, in shell"
040721,0407,"Birds' eggs, in shell; fresh, not for incubation, of fowls of the species Gallus domesticus (domestic hens)",Eggs,"Fresh shell eggs (chicken), not for incubation"
040721,0407,"Birds' eggs, in shell; fresh, not for incubation, of fowls of the species Gallus domesticus (domestic hens)",Eggs,"Fresh Grade A hen eggs, in shell"
040721,0407,"Birds' eggs, in shell; fresh, not for incubation, of fowls of the species Gallus domesticus (domestic hens)",Eggs,"Fresh table chicken eggs, in shell, not for incubation"
040729,0407,"Birds' eggs, in shell; fresh, not for incubation, other than fowls of the species Gallus domesticus (domestic hens)",Eggs,"Fresh goose eggs, in shell, not for incubation"
040729,0407,"Birds' eggs, in shell; fresh, not for incubation, other than fowls of the species Gallus domesticus (domestic hens)",Eggs,"Fresh duck eggs, in shell, not for incubation"
040729,0407,"Birds' eggs, in shell; fresh, not for incubation, other than fowls of the species Gallus domesticus (domestic hens)",Eggs,"Fresh quail eggs, in shell, not for incubation"
040790,0407,"Birds' eggs, in shell; preserved or cooked",Eggs,"Hard‑boiled chicken eggs in shell, preserved"
040790,0407,"Birds' eggs, in shell; preserved or cooked",Eggs,"Smoked quail eggs in shell, preserved"
040790,0407,"Birds' eggs, in shell; preserved or cooked",Eggs,"Salted duck eggs in shell, preserved"
040811,0408,"Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter",Yolks,"Dried quail egg yolks, powdered"
040811,0408,"Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter",Yolks,"Dried duck egg yolks, powder form"
040811,0408,"Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter",Yolks,"Dried chicken egg yolks, unsweetened"
040819,0408,"Eggs; birds' eggs, yolks, fresh, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",Yolks,Frozen pasteurized chicken egg yolks (liquid)
040819,0408,"Eggs; birds' eggs, yolks, fresh, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",Yolks,Steamed (cooked) molded duck egg yolks
040819,0408,"Eggs; birds' eggs, yolks, fresh, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",Yolks,"Fresh yolks, steamed quail egg portions"
040891,0408,"Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter",Whole eggs,"Dried whole chicken eggs, powder"
040891,0408,"Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter",Whole eggs,"Dried whole quail eggs, powder"
040891,0408,"Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter",Whole eggs,"Dried whole duck eggs, powdered"
040899,0408,"Eggs; birds' eggs (not in shell, excluding yolks only), fresh, cooked by steaming or boiling in water, moulded, frozen, otherwise preserved, whether or not containing added sugar or other sweetening matter",Whole eggs,Pasteurized frozen whole quail eggs
040899,0408,"Eggs; birds' eggs (not in shell, excluding yolks only), fresh, cooked by steaming or boiling in water, moulded, frozen, otherwise preserved, whether or not containing added sugar or other sweetening matter",Whole eggs,Frozen liquid whole chicken eggs
040899,0408,"Eggs; birds' eggs (not in shell, excluding yolks only), fresh, cooked by steaming or boiling in water, moulded, frozen, otherwise preserved, whether or not containing added sugar or other sweetening matter",Whole eggs,"Cooked molded whole duck eggs, peeled"
040900,0409,Honey; natural,Honey,Raw comb honey (natural)
040900,0409,Honey; natural,Honey,"Pure acacia honey, natural"
040900,0409,Honey; natural,Honey,"Natural wildflower honey, unblended"
041010,0410,Animal products; insects,Insects,Processed silkworm pupae (edible)
041010,0410,Animal products; insects,Insects,Powdered mealworms for food use
041010,0410,Animal products; insects,Insects,"Dried edible crickets, processed for consumption"
041090,0410,"Animal products; edible products of animal origin, not elsewhere specified or included, other than insects",Animal food,"Prepared edible snails, cleaned"
041090,0410,"Animal products; edible products of animal origin, not elsewhere specified or included, other than insects",Animal food,"Prepared edible tripe, preserved"
041090,0410,"Animal products; edible products of animal origin, not elsewhere specified or included, other than insects",Animal food,"Processed frog legs, chilled"
050100,0501,"Animal products; hair, human, unworked, whether or not washed or scoured, and waste of human hair",Human hair,"Human hair, scoured or unworked"
050100,0501,"Animal products; hair, human, unworked, whether or not washed or scoured, and waste of human hair",Human hair,"Unworked human hair, unwashed"
050100,0501,"Animal products; hair, human, unworked, whether or not washed or scoured, and waste of human hair",Human hair,"Human hair waste, unworked"
050210,0502,"Animal products; hair and bristles, of pigs, hogs or boars, and waste thereof",Bristles,"Pig bristles, raw and unworked"
050210,0502,"Animal products; hair and bristles, of pigs, hogs or boars, and waste thereof",Bristles,"Waste pig bristles, unworked"
050210,0502,"Animal products; hair and bristles, of pigs, hogs or boars, and waste thereof",Bristles,"Hog bristles, cleaned for brushmaking"
050290,0502,"Animal products; badger hair and other brush making hair and waste of such bristles or hair, n.e.c. in heading no. 0502 (excluding horsehair)",Brush hair,"Other brush-making hair (non‑horse), unworked"
050290,0502,"Animal products; badger hair and other brush making hair and waste of such bristles or hair, n.e.c. in heading no. 0502 (excluding horsehair)",Brush hair,"Badger hair for brushes, unworked"
050290,0502,"Animal products; badger hair and other brush making hair and waste of such bristles or hair, n.e.c. in heading no. 0502 (excluding horsehair)",Brush hair,"Waste of brush-making hair, unworked"
050400,0504,"Animal products; guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked",Guts,"Fresh pig stomachs, unprocessed"
050400,0504,"Animal products; guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked",Guts,"Dried cattle bladders, unworked"
050400,0504,"Animal products; guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked",Guts,Salted sheep intestines (casings)
050510,0505,"Animal products; feathers and down used for stuffing, not further worked than cleaned, disinfected or treated for preservation",Feathers,Disinfected poultry down for stuffing
050510,0505,"Animal products; feathers and down used for stuffing, not further worked than cleaned, disinfected or treated for preservation",Feathers,Cleaned goose feathers for filling
050510,0505,"Animal products; feathers and down used for stuffing, not further worked than cleaned, disinfected or treated for preservation",Feathers,Cleaned duck down for stuffing
050590,0505,"Animal products; skins and other parts of birds, feathers and down (not for stuffing), powder and waste of such, not further worked than cleaned, disinfected or treated for preservation",Feathers,"Poultry skin pieces, disinfected"
050590,0505,"Animal products; skins and other parts of birds, feathers and down (not for stuffing), powder and waste of such, not further worked than cleaned, disinfected or treated for preservation",Feathers,"Waste feathers and down, cleaned"
050590,0505,"Animal products; skins and other parts of birds, feathers and down (not for stuffing), powder and waste of such, not further worked than cleaned, disinfected or treated for preservation",Feathers,"Feather powder (non‑stuffing), cleaned"
050610,0506,Animal products; ossein and bones treated with acid,Ossein,Acid-treated bone for collagen extraction
050610,0506,Animal products; ossein and bones treated with acid,Ossein,Ossein (bone material) treated with acid
050610,0506,Animal products; ossein and bones treated with acid,Ossein,Acid‑treated cattle ossein
050690,0506,"Animal products; bones and horn-cores and powder or waste of such, unworked, defatted, simply prepared (not cut to shape), or treated with acid or degelatinised, n.e.c. in heading no. 0506",Bones,"Unworked cattle bone powder, defatted"
050690,0506,"Animal products; bones and horn-cores and powder or waste of such, unworked, defatted, simply prepared (not cut to shape), or treated with acid or degelatinised, n.e.c. in heading no. 0506",Bones,Unworked horn-cores and bone waste
050690,0506,"Animal products; bones and horn-cores and powder or waste of such, unworked, defatted, simply prepared (not cut to shape), or treated with acid or degelatinised, n.e.c. in heading no. 0506",Bones,"Degelatinised pig bones, simply prepared"
050710,0507,"Animal products; ivory, unworked or simply prepared but not cut to shape, ivory powder and waste",Ivory,Unworked elephant ivory tusk
050710,0507,"Animal products; ivory, unworked or simply prepared but not cut to shape, ivory powder and waste",Ivory,"Ivory slab, simply prepared"
050710,0507,"Animal products; ivory, unworked or simply prepared but not cut to shape, ivory powder and waste",Ivory,"Ivory shavings and waste, unworked"
050790,0507,"Animal products; tortoise-shell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape, waste and powder of these products",Keratin,Unworked tortoiseshell piece
050790,0507,"Animal products; tortoise-shell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape, waste and powder of these products",Keratin,"Unworked horn core, untreated"
050790,0507,"Animal products; tortoise-shell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape, waste and powder of these products",Keratin,"Raw whalebone (baleen), unworked"
050800,0508,"Animal products; coral and similar materials, shells of molluscs, crustaceans, echinoderms, cuttle-bone, unworked or simply prepared but not cut to shape, powder and waste thereof",Coral/shells,Unworked natural coral piece
050800,0508,"Animal products; coral and similar materials, shells of molluscs, crustaceans, echinoderms, cuttle-bone, unworked or simply prepared but not cut to shape, powder and waste thereof",Coral/shells,"Mollusc shells, unworked and unprocessed"
050800,0508,"Animal products; coral and similar materials, shells of molluscs, crustaceans, echinoderms, cuttle-bone, unworked or simply prepared but not cut to shape, powder and waste thereof",Coral/shells,"Cuttle-bone, unworked"
051000,0510,"Animal products; ambergris, castoreum, civet, musk, cantharides, bile (dried or not) glands and other animal products, for pharmaceutical purposes, fresh, chilled, frozen or otherwise provisionally preserved",Extracts,Dried ambergris for pharmaceutical use
051000,0510,"Animal products; ambergris, castoreum, civet, musk, cantharides, bile (dried or not) glands and other animal products, for pharmaceutical purposes, fresh, chilled, frozen or otherwise provisionally preserved",Extracts,Castoreum for pharmaceutical preparations
051000,0510,"Animal products; ambergris, castoreum, civet, musk, cantharides, bile (dried or not) glands and other animal products, for pharmaceutical purposes, fresh, chilled, frozen or otherwise provisionally preserved",Extracts,Dried musk and musk glands for pharma
051110,0511,Animal products; bovine semen,Semen,Frozen bull semen straws
051110,0511,Animal products; bovine semen,Semen,Cryopreserved bovine semen (AI grade)
